id,rank_team1,total_points_team1,rank_team2,total_points_team2,is_team1_won
9451,87.0,0.0,67.0,0.0,1
9454,27.0,0.0,166.0,0.0,1
9455,2.0,0.0,48.0,0.0,1
9456,36.0,0.0,124.0,0.0,1
9461,124.0,242.85,72.0,504.7,0
9462,11.0,0.0,10.0,0.0,0
9463,101.0,0.0,2.0,0.0,0
9465,18.0,0.0,44.0,0.0,1
9466,117.0,0.0,129.0,0.0,0
9467,150.0,193.99,194.0,44.74,1
9468,154.0,144.4,199.0,17.0,1
9470,21.0,906.99,63.0,556.44,1
9472,2.0,1340.13,50.0,582.87,0
9474,72.0,480.23,46.0,683.44,0
9478,166.0,0.0,167.0,0.0,0
9479,15.0,0.0,91.0,0.0,0
9481,23.0,0.0,37.0,0.0,1
9483,163.0,0.0,109.0,0.0,0
9484,28.0,0.0,29.0,0.0,1
9486,38.0,0.0,72.0,0.0,1
9488,2.0,1630.97,6.0,1291.0,0
9489,118.0,0.0,67.0,0.0,0
9490,3.0,1242.23,8.0,1137.04,1
9491,97.0,0.0,45.0,0.0,0
9494,106.0,0.0,142.0,0.0,0
9495,91.0,0.0,124.0,0.0,0
9496,127.0,0.0,66.0,0.0,0
9497,112.0,0.0,126.0,0.0,1
9501,119.0,0.0,42.0,0.0,0
9502,175.0,71.58,170.0,88.47,1
9504,22.0,872.59,18.0,947.76,0
9505,93.0,0.0,73.0,0.0,1
9506,12.0,0.0,145.0,0.0,1
9507,171.0,112.93,165.0,120.91,0
9508,36.0,0.0,23.0,0.0,0
9510,148.0,168.15,124.0,269.81,0
9511,120.0,293.13,134.0,258.99,0
9515,157.0,0.0,177.0,0.0,1
9516,66.0,0.0,118.0,0.0,1
9517,24.0,0.0,31.0,0.0,1
9520,73.0,0.0,117.0,0.0,1
9521,15.0,981.24,14.0,1026.23,1
9522,68.0,0.0,101.0,0.0,0
9524,145.0,0.0,50.0,0.0,0
9525,107.0,0.0,7.0,0.0,0
9526,29.0,0.0,2.0,0.0,0
9527,48.0,608.52,78.0,445.29,1
9529,27.0,0.0,133.0,0.0,1
9530,62.0,588.45,38.0,748.13,0
9531,122.0,271.48,98.0,337.0,0
9532,37.0,713.6,18.0,947.76,1
9533,126.0,0.0,80.0,0.0,1
9535,73.0,0.0,62.0,0.0,1
9537,37.0,0.0,61.0,0.0,1
9539,135.0,0.0,33.0,0.0,0
9540,51.0,0.0,2.0,0.0,0
9542,95.0,0.0,47.0,0.0,0
9543,158.0,0.0,114.0,0.0,0
9544,22.0,0.0,40.0,0.0,1
9545,44.0,0.0,112.0,0.0,1
9547,110.0,0.0,101.0,0.0,0
9548,34.0,0.0,13.0,0.0,0
9549,152.0,0.0,171.0,0.0,1
9550,189.0,29.7,80.0,413.59,1
9551,126.0,0.0,120.0,0.0,0
9552,65.0,490.83,26.0,836.94,0
9556,60.0,580.21,105.0,333.24,1
9558,186.0,73.98,175.0,106.62,0
9559,41.0,0.0,81.0,0.0,0
9562,144.0,0.0,106.0,0.0,0
9564,116.0,0.0,144.0,0.0,0
9565,2.0,0.0,63.0,0.0,0
9566,34.0,0.0,13.0,0.0,0
9567,118.0,0.0,20.0,0.0,0
9568,64.0,0.0,72.0,0.0,0
9570,79.0,0.0,108.0,0.0,0
9571,30.0,0.0,148.0,0.0,1
9572,95.0,359.41,62.0,559.21,0
9573,164.0,119.8,158.0,138.06,1
9575,130.0,0.0,184.0,0.0,0
9576,23.0,0.0,35.0,0.0,0
9577,34.0,729.4,132.0,198.43,1
9578,46.0,0.0,40.0,0.0,0
9579,78.0,426.2,63.0,535.42,0
9580,6.0,0.0,73.0,0.0,0
9581,6.0,1158.78,16.0,966.36,0
9584,72.0,0.0,115.0,0.0,0
9585,36.0,734.0,52.0,643.25,1
9588,64.0,0.0,4.0,0.0,0
9589,69.0,463.79,129.0,208.71,1
9590,15.0,0.0,32.0,0.0,0
9591,64.0,0.0,94.0,0.0,1
9592,39.0,0.0,22.0,0.0,0
9595,118.0,277.28,154.0,146.33,1
9596,106.0,0.0,146.0,0.0,1
9597,146.0,0.0,62.0,0.0,0
9599,5.0,0.0,15.0,0.0,0
9602,123.0,258.07,155.0,162.03,1
9603,51.0,576.12,99.0,341.3,1
9604,67.0,0.0,116.0,0.0,1
9609,68.0,0.0,1.0,0.0,0
9610,118.0,256.55,191.0,47.78,1
9613,116.0,0.0,30.0,0.0,1
9614,81.0,0.0,106.0,0.0,0
9615,91.0,406.02,178.0,64.71,1
9616,85.0,0.0,65.0,0.0,0
9618,16.0,1007.38,180.0,90.3,1
9619,5.0,0.0,32.0,0.0,1
9620,100.0,0.0,124.0,0.0,1
9621,173.0,0.0,160.0,0.0,0
9623,11.0,0.0,52.0,0.0,1
9624,42.0,0.0,16.0,0.0,0
9625,30.0,0.0,28.0,0.0,0
9627,102.0,321.26,88.0,393.07,0
9628,25.0,0.0,107.0,0.0,1
9630,97.0,361.83,15.0,982.86,0
9631,165.0,0.0,110.0,0.0,0
9632,22.0,0.0,26.0,0.0,1
9634,78.0,0.0,129.0,0.0,1
9635,14.0,1000.95,80.0,439.02,1
9636,131.0,0.0,106.0,0.0,0
9639,161.0,133.11,179.0,59.69,1
9640,67.0,0.0,32.0,0.0,1
9641,54.0,0.0,44.0,0.0,0
9645,85.0,414.16,94.0,356.62,1
9648,59.0,0.0,28.0,0.0,0
9649,4.0,0.0,23.0,0.0,0
9651,32.0,743.46,53.0,581.35,0
9652,86.0,0.0,157.0,0.0,1
9653,146.0,0.0,167.0,0.0,0
9655,13.0,0.0,33.0,0.0,1
9657,92.0,0.0,180.0,0.0,1
9660,109.0,0.0,54.0,0.0,0
9661,27.0,0.0,114.0,0.0,1
9662,120.0,280.11,109.0,318.16,1
9663,75.0,0.0,97.0,0.0,1
9665,103.0,327.84,13.0,1088.84,0
9667,32.0,0.0,101.0,0.0,1
9668,4.0,0.0,7.0,0.0,1
9669,149.0,154.23,53.0,564.34,0
9670,164.0,134.63,136.0,231.31,0
9672,32.0,0.0,27.0,0.0,1
9673,93.0,0.0,51.0,0.0,1
9674,36.0,719.89,4.0,1323.23,0
9677,42.0,0.0,18.0,0.0,1
9678,10.0,1008.72,32.0,746.31,1
9681,136.0,0.0,75.0,0.0,1
9684,82.0,0.0,98.0,0.0,1
9685,85.0,0.0,20.0,0.0,0
9686,4.0,0.0,10.0,0.0,0
9687,11.0,0.0,1.0,0.0,1
9689,2.0,1425.32,18.0,920.15,0
9690,110.0,0.0,178.0,0.0,1
9691,42.0,0.0,123.0,0.0,1
9693,181.0,93.08,164.0,149.87,0
9694,109.0,0.0,38.0,0.0,0
9695,120.0,0.0,68.0,0.0,0
9696,69.0,0.0,84.0,0.0,0
9697,22.0,0.0,5.0,0.0,0
9698,53.0,0.0,10.0,0.0,0
9699,96.0,0.0,107.0,0.0,1
9700,139.0,0.0,108.0,0.0,1
9704,164.0,108.06,126.0,263.91,0
9706,27.0,0.0,65.0,0.0,1
9708,3.0,0.0,57.0,0.0,1
9710,87.0,409.63,65.0,501.17,1
9713,10.0,0.0,18.0,0.0,0
9714,22.0,0.0,98.0,0.0,1
9717,44.0,0.0,20.0,0.0,1
9719,89.0,371.06,61.0,546.3,0
9720,9.0,0.0,1.0,0.0,0
9721,61.0,0.0,71.0,0.0,0
9722,85.0,416.2,104.0,332.3,1
9723,51.0,0.0,67.0,0.0,0
9725,28.0,0.0,42.0,0.0,0
9726,82.0,0.0,122.0,0.0,0
9727,35.0,751.69,105.0,312.49,1
9728,134.0,0.0,129.0,0.0,1
9729,25.0,0.0,44.0,0.0,1
9731,17.0,0.0,88.0,0.0,0
9733,117.0,0.0,136.0,0.0,1
9734,5.0,1406.7,79.0,391.18,1
9736,50.0,0.0,98.0,0.0,0
9737,66.0,0.0,170.0,0.0,1
9738,2.0,0.0,35.0,0.0,0
9739,38.0,0.0,164.0,0.0,1
9741,99.0,0.0,136.0,0.0,1
9742,63.0,0.0,120.0,0.0,0
9743,165.0,124.0,62.0,520.42,0
9744,123.0,0.0,142.0,0.0,0
9747,93.0,344.15,50.0,533.22,1
9750,121.0,257.93,79.0,421.34,0
9751,15.0,0.0,46.0,0.0,0
9752,62.0,0.0,7.0,0.0,0
9753,15.0,0.0,77.0,0.0,0
9755,29.0,0.0,87.0,0.0,1
9759,128.0,0.0,170.0,0.0,0
9760,98.0,0.0,91.0,0.0,0
9763,107.0,0.0,173.0,0.0,1
9765,76.0,478.92,73.0,490.25,0
9766,85.0,431.05,129.0,241.98,0
9767,18.0,874.81,142.0,196.5,1
9768,88.0,0.0,11.0,0.0,0
9769,54.0,0.0,67.0,0.0,0
9770,43.0,0.0,65.0,0.0,0
9772,13.0,0.0,27.0,0.0,0
9773,112.0,0.0,45.0,0.0,1
9775,16.0,0.0,4.0,0.0,0
9776,44.0,0.0,66.0,0.0,0
9778,97.0,0.0,137.0,0.0,1
9779,21.0,0.0,15.0,0.0,0
9781,154.0,0.0,48.0,0.0,0
9782,167.0,0.0,80.0,0.0,1
9784,69.0,0.0,79.0,0.0,1
9786,58.0,0.0,93.0,0.0,0
9787,21.0,0.0,3.0,0.0,0
9788,12.0,0.0,120.0,0.0,0
9789,6.0,0.0,146.0,0.0,1
9790,33.0,0.0,171.0,0.0,1
9793,74.0,0.0,158.0,0.0,1
9798,19.0,0.0,25.0,0.0,0
9801,47.0,599.51,39.0,654.82,1
9804,5.0,1175.21,4.0,1178.3,0
9807,66.0,0.0,41.0,0.0,0
9808,24.0,0.0,59.0,0.0,1
9811,19.0,0.0,42.0,0.0,0
9813,35.0,699.96,118.0,282.85,1
9814,97.0,347.74,134.0,246.76,0
9815,75.0,0.0,47.0,0.0,0
9816,79.0,0.0,68.0,0.0,1
9818,87.0,0.0,114.0,0.0,0
9819,15.0,924.4,130.0,208.64,1
9822,78.0,0.0,82.0,0.0,1
9823,4.0,1206.89,34.0,716.13,1
9824,60.0,0.0,2.0,0.0,0
9825,1.0,0.0,42.0,0.0,1
9826,161.0,0.0,51.0,0.0,0
9827,101.0,0.0,46.0,0.0,1
9830,34.0,0.0,123.0,0.0,1
9832,202.0,0.0,185.0,0.0,0
9834,17.0,0.0,21.0,0.0,1
9835,189.0,60.42,123.0,234.68,0
9836,103.0,0.0,93.0,0.0,0
9837,89.0,0.0,161.0,0.0,1
9840,12.0,0.0,111.0,0.0,1
9841,44.0,639.8,5.0,1174.5,0
9842,18.0,0.0,22.0,0.0,1
9844,151.0,191.5,148.0,198.25,1
9845,35.0,650.07,18.0,936.94,0
9846,119.0,0.0,130.0,0.0,1
9847,97.0,0.0,139.0,0.0,1
9849,73.0,0.0,53.0,0.0,0
9850,34.0,0.0,27.0,0.0,0
9851,43.0,0.0,37.0,0.0,1
9852,27.0,0.0,170.0,0.0,1
9857,75.0,0.0,116.0,0.0,0
9858,85.0,416.12,164.0,137.65,0
9859,75.0,0.0,83.0,0.0,1
9861,140.0,202.74,170.0,110.56,0
9862,79.0,0.0,139.0,0.0,1
9863,70.0,0.0,120.0,0.0,1
9864,193.0,60.82,169.0,115.74,1
9865,2.0,1383.71,12.0,982.12,0
9866,26.0,832.65,20.0,946.3,0
9867,60.0,0.0,21.0,0.0,0
9869,19.0,0.0,30.0,0.0,0
9871,137.0,0.0,64.0,0.0,0
9872,67.0,0.0,61.0,0.0,0
9874,52.0,0.0,123.0,0.0,0
9875,111.0,0.0,21.0,0.0,0
9876,97.0,340.65,108.0,296.68,1
9877,22.0,0.0,88.0,0.0,1
9878,28.0,0.0,59.0,0.0,0
9879,38.0,0.0,13.0,0.0,1
9882,77.0,0.0,203.0,0.0,1
9883,156.0,148.75,179.0,86.19,0
9884,49.0,0.0,52.0,0.0,0
9886,74.0,0.0,71.0,0.0,0
9887,157.0,0.0,142.0,0.0,0
9889,136.0,228.03,112.0,304.08,0
9891,71.0,461.96,117.0,264.87,0
9892,26.0,848.23,41.0,714.19,0
9893,79.0,0.0,42.0,0.0,0
9894,63.0,517.97,72.0,480.78,0
9897,97.0,0.0,170.0,0.0,1
9900,73.0,0.0,71.0,0.0,1
9901,159.0,131.07,172.0,84.17,1
9902,12.0,0.0,119.0,0.0,1
9903,76.0,0.0,59.0,0.0,1
9904,152.0,0.0,182.0,0.0,0
9906,5.0,1173.16,18.0,907.75,0
9907,4.0,0.0,105.0,0.0,1
9909,129.0,217.42,110.0,284.97,1
9911,7.0,1233.94,1.0,1505.58,1
9912,101.0,345.09,57.0,538.18,0
9913,17.0,983.56,112.0,316.87,1
9915,89.0,0.0,81.0,0.0,0
9916,65.0,498.12,20.0,863.77,0
9918,6.0,0.0,113.0,0.0,1
9919,91.0,0.0,55.0,0.0,1
9921,102.0,0.0,69.0,0.0,0
9923,43.0,0.0,124.0,0.0,0
9924,56.0,0.0,24.0,0.0,0
9925,84.0,0.0,111.0,0.0,1
9926,1.0,1644.27,4.0,1388.79,1
9928,21.0,0.0,42.0,0.0,1
9932,112.0,0.0,108.0,0.0,0
9934,56.0,0.0,25.0,0.0,0
9935,65.0,0.0,86.0,0.0,1
9936,61.0,603.05,13.0,1119.17,0
9937,182.0,0.0,91.0,0.0,0
9939,19.0,920.21,51.0,596.37,0
9940,50.0,0.0,36.0,0.0,0
9941,50.0,0.0,104.0,0.0,0
9943,14.0,974.11,2.0,1364.41,0
9947,56.0,575.15,151.0,191.5,1
9948,54.0,573.01,5.0,1196.2,0
9949,27.0,837.37,159.0,152.2,1
9950,2.0,0.0,116.0,0.0,1
9952,38.0,637.23,28.0,812.5,0
9953,66.0,499.18,85.0,404.99,0
9954,41.0,0.0,19.0,0.0,0
9955,20.0,0.0,98.0,0.0,1
9956,96.0,0.0,108.0,0.0,1
9957,102.0,0.0,98.0,0.0,0
9959,182.0,78.03,192.0,49.37,1
9960,155.0,121.93,207.0,0.0,1
9964,149.0,0.0,169.0,0.0,1
9966,136.0,0.0,86.0,0.0,0
9970,169.0,95.78,144.0,176.74,0
9971,177.0,0.0,181.0,0.0,0
9974,120.0,0.0,198.0,0.0,1
9975,9.0,0.0,68.0,0.0,1
9976,161.0,139.33,156.0,164.9,0
9977,106.0,0.0,100.0,0.0,1
9981,68.0,512.22,125.0,257.3,0
9984,64.0,0.0,74.0,0.0,0
9986,122.0,0.0,198.0,0.0,1
9996,74.0,472.7,32.0,814.57,0
9998,11.0,1063.78,48.0,604.1,1
9999,99.0,0.0,168.0,0.0,1
10002,85.0,0.0,94.0,0.0,1
10003,33.0,784.47,52.0,593.1,1
10005,112.0,0.0,67.0,0.0,1
10011,96.0,0.0,18.0,0.0,0
10012,74.0,0.0,57.0,0.0,1
10014,118.0,291.01,145.0,185.94,0
10016,68.0,498.86,49.0,586.31,1
10019,20.0,926.59,27.0,843.0,1
10020,70.0,513.46,123.0,272.31,1
10021,63.0,560.86,84.0,415.12,1
10024,64.0,0.0,152.0,0.0,1
10025,32.0,755.7,25.0,794.75,0
10029,8.0,1135.95,44.0,634.43,0
10030,92.0,348.42,131.0,207.08,1
10031,25.0,0.0,57.0,0.0,0
10032,62.0,549.0,40.0,696.81,0
10037,60.0,552.93,33.0,791.89,0
10039,66.0,0.0,22.0,0.0,1
10041,28.0,0.0,25.0,0.0,0
10042,21.0,0.0,103.0,0.0,1
10044,115.0,0.0,54.0,0.0,0
10045,34.0,0.0,28.0,0.0,1
10046,175.0,109.78,181.0,87.21,0
10048,140.0,200.63,193.0,48.43,0
10049,96.0,0.0,89.0,0.0,0
10051,82.0,424.9,126.0,251.48,1
10053,14.0,1068.75,3.0,1506.82,1
10055,68.0,0.0,62.0,0.0,0
10056,157.0,0.0,160.0,0.0,1
10057,59.0,0.0,4.0,0.0,0
10058,63.0,0.0,49.0,0.0,0
10059,119.0,0.0,13.0,0.0,0
10061,106.0,331.43,66.0,531.39,1
10062,105.0,311.93,87.0,413.27,0
10063,27.0,842.14,22.0,931.49,0
10064,96.0,0.0,33.0,0.0,1
10065,119.0,0.0,105.0,0.0,0
10066,32.0,0.0,49.0,0.0,0
10068,125.0,273.94,73.0,469.62,1
10069,11.0,1069.42,34.0,751.18,0
10071,68.0,0.0,93.0,0.0,0
10072,22.0,0.0,26.0,0.0,0
10073,85.0,0.0,38.0,0.0,0
10077,88.0,0.0,64.0,0.0,0
10078,76.0,0.0,99.0,0.0,0
10079,183.0,56.95,203.0,0.0,0
10080,92.0,0.0,48.0,0.0,0
10081,81.0,0.0,157.0,0.0,1
10082,163.0,120.56,201.0,13.2,1
10086,6.0,1141.51,201.0,13.0,1
10089,97.0,360.08,46.0,698.8,0
10091,114.0,278.98,189.0,60.42,0
10093,16.0,950.04,11.0,1080.56,0
10095,46.0,0.0,48.0,0.0,0
10099,104.0,327.87,68.0,498.72,0
10102,62.0,0.0,159.0,0.0,1
10103,7.0,0.0,147.0,0.0,1
10104,84.0,375.05,107.0,288.96,0
10105,76.0,0.0,116.0,0.0,1
10106,103.0,0.0,100.0,0.0,1
10112,36.0,691.03,63.0,536.77,1
10113,68.0,0.0,29.0,0.0,1
10114,163.0,0.0,188.0,0.0,1
10115,23.0,0.0,78.0,0.0,1
10116,172.0,0.0,14.0,0.0,0
10118,23.0,875.15,105.0,302.01,0
10120,142.0,0.0,197.0,0.0,1
10121,3.0,1360.45,44.0,686.5,1
10123,38.0,0.0,98.0,0.0,1
10124,22.0,0.0,21.0,0.0,0
10129,58.0,0.0,128.0,0.0,1
10130,141.0,0.0,147.0,0.0,0
10133,14.0,0.0,5.0,0.0,0
10134,113.0,296.37,166.0,119.09,0
10136,87.0,0.0,118.0,0.0,0
10137,63.0,0.0,47.0,0.0,0
10139,19.0,0.0,16.0,0.0,1
10141,45.0,690.52,130.0,242.5,1
10142,21.0,0.0,27.0,0.0,1
10144,69.0,0.0,141.0,0.0,1
10150,99.0,0.0,42.0,0.0,0
10156,149.0,0.0,192.0,0.0,1
10157,30.0,793.33,177.0,88.63,1
10158,2.0,0.0,5.0,0.0,0
10161,129.0,208.71,109.0,292.79,0
10163,28.0,773.64,207.0,0.0,1
10165,183.0,0.0,129.0,0.0,0
10166,57.0,0.0,9.0,0.0,0
10167,148.0,0.0,180.0,0.0,1
10168,71.0,0.0,21.0,0.0,1
10169,77.0,0.0,43.0,0.0,1
10174,42.0,0.0,3.0,0.0,0
10176,125.0,0.0,72.0,0.0,1
10178,36.0,0.0,187.0,0.0,1
10179,7.0,1109.8,23.0,815.76,1
10180,127.0,0.0,107.0,0.0,0
10181,46.0,0.0,135.0,0.0,1
10182,48.0,0.0,68.0,0.0,1
10183,74.0,0.0,79.0,0.0,0
10184,21.0,881.52,32.0,746.44,0
10187,8.0,0.0,144.0,0.0,1
10189,124.0,0.0,52.0,0.0,0
10190,41.0,0.0,90.0,0.0,1
10192,13.0,1038.24,124.0,244.79,1
10193,91.0,386.88,59.0,541.1,1
10194,14.0,0.0,42.0,0.0,1
10196,56.0,0.0,9.0,0.0,0
10198,82.0,0.0,112.0,0.0,1
10199,81.0,0.0,55.0,0.0,1
10200,34.0,0.0,119.0,0.0,0
10204,24.0,0.0,72.0,0.0,1
10208,31.0,0.0,23.0,0.0,0
10209,80.0,0.0,53.0,0.0,0
10211,7.0,0.0,2.0,0.0,1
10212,142.0,198.68,18.0,935.5,0
10215,106.0,0.0,17.0,0.0,0
10218,100.0,0.0,60.0,0.0,0
10220,152.0,0.0,45.0,0.0,0
10222,35.0,0.0,40.0,0.0,0
10223,148.0,174.32,82.0,456.49,0
10224,4.0,0.0,33.0,0.0,0
10225,105.0,301.57,102.0,311.42,0
10230,22.0,0.0,78.0,0.0,0
10233,11.0,1073.94,13.0,1034.82,1
10235,44.0,0.0,109.0,0.0,1
10237,101.0,0.0,107.0,0.0,0
10238,54.0,0.0,45.0,0.0,0
10239,111.0,0.0,94.0,0.0,1
10240,108.0,0.0,121.0,0.0,1
10241,69.0,0.0,99.0,0.0,1
10244,83.0,0.0,81.0,0.0,0
10246,78.0,445.31,114.0,314.97,0
10248,65.0,0.0,43.0,0.0,0
10250,107.0,0.0,1.0,0.0,0
10251,74.0,0.0,93.0,0.0,0
10252,44.0,610.97,162.0,130.61,1
10253,30.0,0.0,11.0,0.0,0
10254,163.0,126.93,163.0,127.19,0
10255,18.0,0.0,116.0,0.0,1
10258,115.0,292.93,154.0,177.26,1
10260,160.0,154.24,33.0,774.32,1
10261,99.0,0.0,57.0,0.0,0
10264,9.0,1193.58,206.0,0.0,1
10265,61.0,556.57,79.0,437.46,1
10266,40.0,0.0,45.0,0.0,0
10267,52.0,0.0,109.0,0.0,1
10268,193.0,51.0,176.0,110.23,1
10273,132.0,0.0,110.0,0.0,1
10274,104.0,328.1,41.0,668.49,0
10275,85.0,382.39,65.0,523.88,1
10277,111.0,0.0,135.0,0.0,1
10278,10.0,0.0,73.0,0.0,0
10279,94.0,0.0,100.0,0.0,1
10283,93.0,366.4,202.0,5.12,1
10284,23.0,0.0,78.0,0.0,1
10286,111.0,289.08,131.0,239.94,0
10289,173.0,100.35,100.0,352.25,0
10296,147.0,220.15,176.0,110.23,1
10297,2.0,0.0,28.0,0.0,1
10298,151.0,157.47,87.0,422.52,0
10300,54.0,0.0,58.0,0.0,1
10301,31.0,0.0,21.0,0.0,1
10303,7.0,1147.48,10.0,1090.3,1
10305,26.0,803.35,12.0,1014.98,0
10306,33.0,0.0,198.0,0.0,1
10307,112.0,0.0,69.0,0.0,1
10308,120.0,0.0,84.0,0.0,0
10309,21.0,0.0,28.0,0.0,0
10310,75.0,454.61,26.0,865.43,0
10311,17.0,0.0,11.0,0.0,0
10312,112.0,298.84,115.0,287.66,1
10314,105.0,0.0,91.0,0.0,1
10316,124.0,244.79,77.0,429.78,0
10318,126.0,0.0,82.0,0.0,0
10319,91.0,0.0,74.0,0.0,1
10321,137.0,204.8,126.0,251.48,0
10322,63.0,0.0,91.0,0.0,1
10323,32.0,0.0,113.0,0.0,1
10324,106.0,0.0,109.0,0.0,1
10325,41.0,0.0,11.0,0.0,0
10328,32.0,0.0,40.0,0.0,0
10331,62.0,525.6,1.0,1484.58,0
10332,12.0,1034.73,36.0,723.27,1
10333,119.0,0.0,99.0,0.0,1
10334,121.0,241.88,59.0,552.83,0
10337,30.0,0.0,39.0,0.0,1
10339,14.0,0.0,27.0,0.0,1
10342,99.0,0.0,196.0,0.0,1
10343,145.0,173.96,187.0,51.05,1
10346,133.0,0.0,114.0,0.0,0
10348,57.0,0.0,79.0,0.0,0
10349,60.0,514.62,33.0,697.47,1
10350,185.0,0.0,118.0,0.0,0
10352,155.0,0.0,48.0,0.0,0
10356,17.0,0.0,161.0,0.0,1
10357,145.0,0.0,87.0,0.0,0
10358,43.0,641.93,6.0,1254.25,0
10359,47.0,599.98,102.0,321.26,1
10360,35.0,0.0,13.0,0.0,0
10362,1.0,0.0,53.0,0.0,1
10364,116.0,0.0,108.0,0.0,0
10365,81.0,419.77,30.0,759.42,0
10367,43.0,0.0,44.0,0.0,0
10370,64.0,578.69,49.0,673.85,0
10371,158.0,0.0,174.0,0.0,1
10377,99.0,0.0,50.0,0.0,0
10378,1.0,1503.35,77.0,456.0,1
10381,108.0,0.0,159.0,0.0,1
10383,146.0,196.98,37.0,717.51,1
10385,71.0,0.0,125.0,0.0,1
10386,205.0,7.58,5.0,1165.09,0
10388,118.0,0.0,188.0,0.0,1
10389,1.0,0.0,27.0,0.0,1
10390,40.0,0.0,103.0,0.0,1
10391,121.0,234.24,91.0,354.43,1
10392,30.0,0.0,20.0,0.0,0
10394,16.0,1075.5,18.0,1016.34,0
10395,86.0,0.0,82.0,0.0,0
10397,56.0,0.0,42.0,0.0,0
10399,109.0,0.0,60.0,0.0,0
10400,14.0,0.0,16.0,0.0,1
10401,27.0,0.0,2.0,0.0,1
10403,69.0,0.0,133.0,0.0,1
10409,134.0,0.0,187.0,0.0,1
10413,43.0,625.1,71.0,458.87,0
10415,31.0,0.0,61.0,0.0,1
10417,36.0,0.0,76.0,0.0,1
10419,147.0,165.52,88.0,419.19,0
10420,10.0,1030.47,14.0,955.19,1
10422,4.0,0.0,41.0,0.0,1
10423,10.0,995.51,1.0,1456.1,0
10425,64.0,0.0,103.0,0.0,1
10426,38.0,0.0,28.0,0.0,1
10427,90.0,369.76,111.0,301.25,1
10429,26.0,0.0,47.0,0.0,0
10430,123.0,0.0,178.0,0.0,1
10433,100.0,0.0,99.0,0.0,1
10436,55.0,0.0,118.0,0.0,1
10437,76.0,0.0,20.0,0.0,0
10439,146.0,196.98,4.0,1364.3,0
10440,7.0,0.0,149.0,0.0,1
10442,151.0,0.0,148.0,0.0,0
10443,132.0,0.0,57.0,0.0,0
10445,160.0,103.31,134.0,183.85,0
10447,85.0,0.0,24.0,0.0,1
10448,10.0,0.0,52.0,0.0,1
10450,4.0,0.0,14.0,0.0,1
10451,58.0,0.0,122.0,0.0,1
10452,15.0,1094.64,54.0,622.89,1
10453,28.0,0.0,80.0,0.0,1
10454,2.0,0.0,5.0,0.0,1
10455,89.0,364.33,40.0,616.32,0
10457,42.0,693.74,72.0,451.34,1
10458,62.0,0.0,35.0,0.0,0
10460,44.0,616.85,105.0,328.37,1
10464,138.0,227.91,84.0,430.93,0
10465,132.0,0.0,26.0,0.0,0
10467,84.0,0.0,54.0,0.0,1
10469,21.0,870.5,39.0,688.21,1
10471,77.0,0.0,64.0,0.0,0
10474,87.0,0.0,2.0,0.0,0
10475,77.0,0.0,37.0,0.0,0
10476,142.0,0.0,72.0,0.0,0
10477,123.0,255.89,45.0,633.76,0
10478,141.0,0.0,108.0,0.0,0
10479,98.0,0.0,155.0,0.0,1
10480,172.0,120.21,85.0,396.68,1
10482,20.0,0.0,63.0,0.0,0
10484,11.0,0.0,39.0,0.0,0
10486,119.0,283.42,150.0,160.59,0
10487,22.0,932.31,16.0,1045.44,1
10488,43.0,0.0,33.0,0.0,0
10489,36.0,749.9,63.0,576.45,1
10491,10.0,1190.83,39.0,738.26,0
10493,107.0,0.0,53.0,0.0,1
10494,70.0,516.74,101.0,335.68,0
10496,96.0,0.0,6.0,0.0,0
10497,135.0,0.0,65.0,0.0,0
10500,3.0,0.0,28.0,0.0,0
10501,52.0,578.72,46.0,624.54,1
10502,53.0,0.0,151.0,0.0,0
10504,125.0,0.0,56.0,0.0,0
10506,73.0,0.0,26.0,0.0,0
10507,41.0,0.0,103.0,0.0,1
10509,13.0,0.0,21.0,0.0,1
10514,172.0,0.0,197.0,0.0,1
10517,82.0,0.0,193.0,0.0,1
10520,94.0,386.72,134.0,221.67,1
10522,174.0,84.46,158.0,133.76,1
10523,7.0,0.0,3.0,0.0,1
10524,124.0,0.0,64.0,0.0,0
10526,44.0,0.0,134.0,0.0,1
10527,88.0,374.02,46.0,602.24,0
10529,194.0,48.2,196.0,40.43,0
10531,131.0,0.0,38.0,0.0,0
10532,133.0,240.09,92.0,387.88,0
10533,94.0,0.0,11.0,0.0,0
10534,27.0,0.0,58.0,0.0,0
10536,183.0,0.0,159.0,0.0,0
10537,56.0,0.0,78.0,0.0,0
10538,97.0,341.1,158.0,116.23,1
10539,153.0,0.0,181.0,0.0,1
10540,141.0,206.6,98.0,362.06,1
10541,124.0,0.0,62.0,0.0,0
10542,76.0,440.01,141.0,210.08,0
10544,142.0,0.0,171.0,0.0,1
10545,66.0,0.0,180.0,0.0,0
10549,94.0,0.0,29.0,0.0,0
10550,30.0,815.16,18.0,918.88,0
10552,114.0,0.0,66.0,0.0,0
10553,178.0,61.81,88.0,368.52,0
10555,11.0,0.0,2.0,0.0,0
10556,34.0,0.0,55.0,0.0,0
10557,51.0,527.84,98.0,329.98,1
10558,40.0,0.0,14.0,0.0,0
10559,2.0,1299.59,38.0,682.09,1
10562,50.0,610.61,81.0,457.44,1
10565,20.0,0.0,118.0,0.0,1
10566,61.0,0.0,92.0,0.0,1
10569,24.0,0.0,137.0,0.0,1
10570,25.0,0.0,1.0,0.0,1
